"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL1200914";"TAMSULOSIN HYDROCHLORIDE";"ALPHACARD MR|BAZETHAM MR|CONTIFLO XL|COSITAM XL|DIFFUNDOX|FARAMSIL|FLECTONE XL|FLOMAX MR|FLOMAX RELIEF MR|FLOMAXTRA XL|Flomax|GALEBON|HARNAL|LOSINATE MR|LY-253351|LY253351|MAXTRON|MORVESIN XL|OMNIC MR|PAMSVAX XL|PETYME|PINEXEL PR|PROSURIN XL|R-(-)-YM-12617|STRONAZON|TABPHYN MR|TAMFREX XL|TAMSULOSIN HCL|TAMSULOSIN HYDROCHLORIDE|TAMUREX|YM-12617-1|YM-617|YM617";"Small molecule";"4";"444.98";"4";"18";"2.34";"99.88";"6";"2";"0";"11";"N";"0.55";"9.93";"9.28";"2.04";"0.47";"2";"MOL";"0";"28";"7";"3";"0";"408.1719";"BASE";"C20H29ClN2O5S";"CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl";"ZZIZZTHXZRDOFM-XFULWGLBSA-N"
"CHEMBL3833371";"UPRIFOSBUVIR";"IDX-21437|IDX21437|MK-3682|UPRIFOSBUVIR";"Small molecule";"2";"545.91";"8";"13";"1.93";"158.18";"10";"3";"1";"10";"N";"0.23";"9.70";"None";"1.75";"1.75";"2";"MOL";"0";"36";"12";"3";"2";"545.1330";"NEUTRAL";"C22H29ClN3O9P";"CC(C)OC(=O)[C@@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(Cl)[C@@H]1O)Oc1ccccc1";"SFPFZQKYPOWCSI-KHFYHRBSSA-N"
"CHEMBL4297505";"CENERIMOD";"ACT-334441|ACT334441|CENERIMOD";"Small molecule";"2";"453.54";"2";"3";"4.07";"110.73";"8";"2";"0";"9";"N";"0.50";"13.62";"0.62";"5.05";"5.05";"3";"MOL";"0";"33";"8";"2";"0";"453.2264";"NEUTRAL";"C25H31N3O5";"CCc1cc(-c2noc(-c3cc(OC)nc(C4CCCC4)c3)n2)cc(C)c1OC[C@@H](O)CO";"KJKKMMMRWISKRF-FQEVSTJZSA-N"
"CHEMBL2322189";"FOSFOMYCIN SODIUM";"FOSFOMYCIN DISODIUM|FOSFOMYCIN SODIUM|NSC-136017";"Small molecule";"3";"160.04";"1";"1";"-0.09";"70.06";"2";"2";"0";"1";"N";"0.39";"1.25";"None";"-0.74";"-3.18";"0";"MOL";"0";"8";"4";"2";"0";"138.0082";"ACID";"C3H6NaO4P";"C[C@@H]1O[C@@H]1P(=O)([O-])O.[Na+]";"JHXHBFDOOUMZSP-LJUKVTEVSA-M"
"CHEMBL1435";"CEFAZOLIN";"CEFAZOLIN|CEPHAZOLIN|Cefazolin|J01DB04|SK&F-41558";"Small molecule";"4";"454.52";"81";"644";"-0.64";"156.09";"12";"2";"1";"7";"N";"0.41";"2.84";"0.26";"-1.52";"-5.01";"2";"MOL";"0";"29";"12";"2";"1";"454.0300";"ACID";"C14H14N8O4S3";"Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1";"MLYYVTUWGNIJIB-BXKDBHETSA-N"
"CHEMBL3716552";"BMS-986141";"BMS-986141|UDM-003183";"Small molecule";"2";"561.65";"1";"3";"5.63";"104.22";"11";"0";"3";"8";"N";"0.24";"None";"2.11";"4.89";"4.89";"6";"MOL";"0";"39";"10";"0";"2";"561.1141";"NEUTRAL";"C27H23N5O5S2";"COc1cc(OCc2csc(-c3ccc(C(=O)N(C)C)cc3)n2)c2cc(-c3cn4nc(OC)sc4n3)oc2c1";"KEEBLYWBELVGPQ-UHFFFAOYSA-N"
"CHEMBL3785197";"OBICETRAPIB";"AMG-899|DEZ-001|OBICETRAPIB|TA-8995";"Small molecule";"2";"722.61";"1";"2";"8.67";"105.09";"7";"1";"2";"11";"N";"0.15";"3.45";"2.26";"7.42";"4.31";"3";"MOL";"0";"50";"9";"1";"2";"722.2151";"ACID";"C32H31F9N4O5";"CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ncc(OCCCC(=O)O)cn2)C[C@H]1CC";"NRWORBQAOQVYBJ-GJZUVCINSA-N"
"CHEMBL284838";"K-134";"K-134|OPC-33509";"Small molecule";"2";"399.49";"4";"10";"2.77";"94.66";"4";"3";"0";"7";"N";"0.62";"None";"None";"1.83";"1.83";"2";"MOL";"0";"29";"7";"3";"0";"399.2158";"NEUTRAL";"C22H29N3O4";"O=C(NCCCOc1ccc2[nH]c(=O)ccc2c1)N(C1CC1)[C@@H]1CCCC[C@H]1O";"ULGNGSQNNMKROG-WOJBJXKFSA-N"
"CHEMBL4297509";"ELACESTRANT";"ELACESTRANT|ER-306323|RAD-1901|RAD1901";"Small molecule";"3";"458.65";"6";"13";"5.85";"44.73";"4";"2";"1";"10";"N";"0.37";"10.58";"9.96";"6.23";"4.13";"3";"MOL";"0";"34";"4";"2";"1";"458.2933";"BASE";"C30H38N2O2";"CCNCCc1ccc(CN(CC)c2cc(OC)ccc2[C@@H]2CCc3cc(O)ccc3C2)cc1";"SIFNOOUKXBRGGB-AREMUKBSSA-N"
"CHEMBL4594280";"VIPIVOTIDE TETRAXETAN";"DKFZ-PSMA-617|PSMA-617|PSMA617|VIPIVOTIDE TETRAXETAN";"Small molecule";"1";"1042.15";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1041.5019";"None";"C49H71N9O16";"O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@H](CNC(=O)CN2CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC2)CC1)C(=O)O)C(=O)O";"JBHPLHATEXGMQR-LFWIOBPJSA-N"
"CHEMBL3633802";"ETC-159";"ETC-159|ETC-1922159";"Small molecule";"1";"391.39";"6";"14";"0.53";"116.70";"9";"1";"0";"4";"N";"0.54";"11.04";"1.88";"0.80";"0.80";"4";"MOL";"0";"29";"10";"1";"0";"391.1393";"NEUTRAL";"C19H17N7O3";"Cn1c(=O)c2c(ncn2CC(=O)Nc2ccc(-c3ccccc3)nn2)n(C)c1=O";"QTRXIFVSTWXRJJ-UHFFFAOYSA-N"
"CHEMBL2105750";"SOVAPREVIR";"ACH-0141625|SOVAPREVIR";"Small molecule";"2";"799.99";"1";"1";"4.99";"164.31";"9";"2";"1";"13";"N";"0.23";"3.76";"5.60";"2.71";"3.21";"3";"MOL";"0";"57";"13";"2";"2";"799.3615";"ACID";"C43H53N5O8S";"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](CC(=O)N1CCCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1";"MHFMTUBUVQZIRE-WINRQGAFSA-N"
"CHEMBL4297602";"MIRICORILANT";"CORT-118335|CORT118335|MIRICORILANT";"Small molecule";"2";"428.45";"1";"2";"5.11";"65.72";"2";"2";"1";"4";"N";"0.61";"9.47";"None";"5.38";"5.37";"3";"MOL";"0";"31";"4";"2";"1";"428.1712";"NEUTRAL";"C24H23F3N2O2";"O=c1[nH]c(=O)c(Cc2cccc(C(F)(F)F)c2)c([C@H]2CC[C@H](c3ccccc3)CC2)[nH]1";"GVVUZBSCYAVFTI-IYARVYRRSA-N"
"CHEMBL1201227";"CYCRIMINE";"CYCRIMINE|Cycrimine";"Small molecule";"4";"287.45";"1";"4";"3.94";"23.47";"2";"1";"0";"5";"N";"0.89";"13.84";"9.32";"3.79";"1.87";"1";"MOL";"0";"21";"2";"1";"0";"287.2249";"BASE";"C19H29NO";"OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1";"SWRUZBWLEWHWRI-UHFFFAOYSA-N"
"CHEMBL2105637";"DELAFLOXACIN";"ABT-492|DELAFLOXACIN|RX-3341|WQ-3034";"Small molecule";"4";"440.77";"15";"24";"1.92";"121.68";"7";"3";"0";"3";"N";"0.57";"5.43";"None";"2.56";"0.59";"3";"MOL";"0";"30";"8";"4";"0";"440.0499";"ACID";"C18H12ClF3N4O4";"Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F";"DYDCPNMLZGFQTM-UHFFFAOYSA-N"
"CHEMBL1963683";"TAFLUPROST";"AFP-168|MK-2452|SAFLUTAN|TAFLUPROST|ZIOPTAN";"Small molecule";"4";"452.54";"1";"1";"4.68";"75.99";"5";"2";"0";"12";"N";"0.27";"None";"None";"4.29";"4.29";"1";"MOL";"0";"32";"5";"2";"0";"452.2374";"NEUTRAL";"C25H34F2O5";"CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/C(F)(F)COc1ccccc1";"WSNODXPBBALQOF-VEJSHDCNSA-N"
"CHEMBL2107860";"TASPOGLUTIDE";"BIM-51077|BIM51077|R-1583|R1583|RO-5073031|RO5073031|TASPOGLUTIDE|Taspoglutide";"Protein";"3";"";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";""
"CHEMBL2360841";"RO-24-7429";"RO 24-7429|RO-24-7429";"Small molecule";"2";"272.74";"1";"2";"2.77";"52.54";"3";"2";"0";"1";"Y";"0.82";"None";"6.86";"2.37";"2.26";"2";"MOL";"0";"19";"4";"2";"0";"272.0829";"NEUTRAL";"C14H13ClN4";"CNC1=Nc2ccc(Cl)cc2C(c2ccc[nH]2)=NC1";"LEAKQIXYSHIHCW-UHFFFAOYSA-N"
"CHEMBL2105680";"RIFAMYCIN SODIUM";"AEMCOLO|CB-01-11|CB-0111|RIFAMASTENE|RIFAMYCIN|RIFAMYCIN SODIUM|RIFAMYCIN SV|RIFAMYCIN SV SODIUM SALT";"Small molecule";"4";"719.76";"2";"2";"4.75";"201.31";"12";"6";"3";"2";"N";"0.14";"7.09";"None";"4.17";"3.68";"2";"MOL";"0";"50";"13";"6";"3";"697.3098";"NEUTRAL";"C37H46NNaO12";"CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c([O-])c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C.[Na+]";"YVOFSHPIJOYKSH-NLYBMVFSSA-M"
"CHEMBL2037511";"EPELSIBAN";"EPELSIBAN|Epelsiban|GSK-557296|GSK557296|GSK557296B";"Small molecule";"2";"518.66";"20";"43";"2.76";"91.84";"5";"1";"1";"6";"N";"0.64";"11.19";"6.21";"2.44";"2.41";"2";"MOL";"0";"38";"8";"1";"1";"518.2893";"NEUTRAL";"C30H38N4O4";"CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1ccc(C)nc1C";"UWHCWRQFNKUYCG-QUZACWSFSA-N"
"CHEMBL1446813";"BETAHISTINE HYDROCHLORIDE";"BETAHISTINE DIHYDROCHLORIDE|BETAHISTINE HCL|BETAHISTINE HYDROCHLORIDE|NSC-757397|PT-9|SERC-16|SERC-8|Serc";"Small molecule";"4";"209.12";"4";"5";"0.84";"24.92";"2";"1";"0";"3";"Y";"0.67";"None";"9.77";"0.63";"-1.68";"1";"MOL";"0";"10";"2";"1";"0";"136.1000";"BASE";"C8H14Cl2N2";"CNCCc1ccccn1.Cl.Cl";"XVDFMHARQUBJRE-UHFFFAOYSA-N"
"CHEMBL4298169";"TROPIFEXOR";"LJN-452|LJN452|NVP-LJN452-NXA|TROPIFEXOR";"Small molecule";"2";"603.59";"5";"13";"7.28";"97.92";"8";"1";"2";"8";"N";"0.21";"3.58";"0.77";"7.37";"4.02";"4";"MOL";"0";"42";"8";"1";"2";"603.1451";"ACID";"C29H25F4N3O5S";"O=C(O)c1cc(F)c2nc(N3[C@H]4CC[C@@H]3C[C@H](OCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)sc2c1";"VYLOOGHLKSNNEK-PIIMJCKOSA-N"
"CHEMBL3545403";"BMS-833923";"BMS-833923|BMS-833923 DIMESYLATE MONOHYDRATE|XL-139|XL139";"Small molecule";"2";"473.58";"4";"13";"6.32";"78.94";"5";"3";"1";"7";"N";"0.26";"12.48";"9.02";"6.74";"5.12";"5";"MOL";"0";"36";"6";"3";"1";"473.2216";"BASE";"C30H27N5O";"CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1";"KLRRGBHZCJLIEL-UHFFFAOYSA-N"
"CHEMBL4297530";"SAROGLITAZAR";"SAROGLITAZAR";"Small molecule";"3";"439.58";"2";"4";"5.30";"60.69";"5";"1";"1";"11";"N";"0.41";"3.73";"None";"5.53";"2.23";"3";"MOL";"0";"31";"5";"1";"1";"439.1817";"ACID";"C25H29NO4S";"CCO[C@@H](Cc1ccc(OCCn2c(C)ccc2-c2ccc(SC)cc2)cc1)C(=O)O";"MRWFZSLZNUJVQW-DEOSSOPVSA-N"
"CHEMBL3989697";"RIBOFLAVIN 5'-PHOSPHATE SODIUM";"FLAVIN MONONUCLEOTIDE DIHYDRATE|PHOSPHATED RIBOFLAVIN|PHOTREXA|RIBOFLAVIN 5'-PHOSPHATE SODIUM|RIBOFLAVIN PHOSPHATE SODIUM|RIBOFLAVIN SODIUM PHOSPHATE";"Small molecule";"4";"514.36";"7";"12";"-1.61";"208.09";"10";"6";"1";"7";"N";"0.18";"1.49";"None";"-1.04";"-5.67";"1";"MOL";"0";"31";"13";"6";"2";"456.1046";"ACID";"C17H24N4NaO11P";"Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])O)c2cc1C.O.O.[Na+]";"LQVGUKOCMOKKJU-QPVGXXQTSA-M"
"CHEMBL2105373";"PREGNENOLONE SUCCINATE";"ARTHENOLONE|ENELONE|Formula 405|NSC-1616|NSC-18158|NSC-759188|PREGNENOLONE|PREGNENOLONE SUCCINATE";"Small molecule";"3";"416.56";"3";"7";"4.93";"80.67";"4";"1";"0";"5";"N";"0.51";"4.07";"None";"3.85";"0.73";"0";"MOL";"0";"30";"5";"1";"0";"416.2563";"ACID";"C25H36O5";"CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)CCC(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C";"OZZAYJQNMKMUSD-DMISRAGPSA-N"
"CHEMBL2107067";"TESTOSTERONE UNDECANOATE";"AVEED|Andriol|JATENZO|MK-3033|NEBIDO|ORG 538|ORG-538|RESTANDOL|RESTANDOL TESTOCAP|TESTOSTERONE 17.BETA.-UNDECYLATE|TESTOSTERONE UNDECANOATE|TESTOSTERONE UNDECYLATE|TSX-011|UNDESTOR";"Small molecule";"4";"456.71";"2";"4";"7.96";"43.37";"3";"0";"1";"10";"N";"0.25";"None";"None";"8.06";"8.06";"0";"MOL";"0";"33";"3";"0";"1";"456.3603";"NEUTRAL";"C30H48O3";"CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C";"UDSFVOAUHKGBEK-CNQKSJKFSA-N"
"CHEMBL3545376";"ERDAFITINIB";"BALVERSA|ERDAFITINIB|JNJ-42756493";"Small molecule";"4";"446.56";"12";"45";"4.18";"77.33";"8";"1";"0";"9";"N";"0.41";"None";"9.72";"3.52";"1.25";"4";"MOL";"0";"33";"8";"1";"0";"446.2430";"BASE";"C25H30N6O2";"COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1";"OLAHOMJCDNXHFI-UHFFFAOYSA-N"
"CHEMBL1795071";"RUXOLITINIB PHOSPHATE";"INCB-018424 PHOSPHATE|INCB-018424 SALT|INCB-18424 PHOSPHATE|INCB018424 PHOSPHATE|INCB018424 SALT|JAKAFI|RUXOLITINIB (AS PHOSPHATE)|RUXOLITINIB MONOPHOSPHATE|RUXOLITINIB PHOSPHATE";"Small molecule";"4";"404.37";"4";"4";"3.47";"83.18";"5";"1";"0";"4";"N";"0.80";"13.89";"3.91";"2.48";"2.48";"3";"MOL";"0";"23";"6";"1";"0";"306.1593";"NEUTRAL";"C17H21N6O4P";"N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1.O=P(O)(O)O";"JFMWPOCYMYGEDM-XFULWGLBSA-N"
"CHEMBL499783";"COLISTIN";"";"Protein";"1";"1155.45";"2";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1154.7499";"None";"C52H98N16O13";"CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O";"YKQOSKADJPQZHB-QNPLFGSASA-N"
"CHEMBL345524";"ANTRAFENINE";"ANTRAFENINE|Antrafenine";"Small molecule";"4";"588.55";"2";"5";"7.00";"57.70";"6";"1";"2";"7";"N";"0.19";"None";"7.04";"8.39";"8.22";"4";"MOL";"0";"42";"6";"1";"2";"588.1960";"NEUTRAL";"C30H26F6N4O2";"O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12";"NWGGKKGAFZIVBJ-UHFFFAOYSA-N"
"CHEMBL1908315";"GEMEPROST";"CERVAGEM|GEMEPROST|PREGLANDIN|SC-37681|U-37026";"Small molecule";"4";"394.55";"1";"1";"3.98";"83.83";"5";"2";"0";"12";"N";"0.23";"None";"None";"4.71";"4.71";"0";"MOL";"0";"28";"5";"2";"0";"394.2719";"NEUTRAL";"C23H38O5";"CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC";"KYBOHGVERHWSSV-VNIVIJDLSA-N"
"CHEMBL4218271";"NUMIDARGISTAT";"ARGINASE INHIBITOR INCB001158|CB-1158|INCB 001158|INCB-001158|INCB001158|NUMIDARGISTAT";"Small molecule";"1";"287.12";"4";"7";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"287.1653";"None";"C11H22BN3O5";"C[C@H](N)C(=O)N1C[C@H](CCCB(O)O)[C@](N)(C(=O)O)C1";"ZZJLMZYUGLJBSO-LAEOZQHASA-N"
"CHEMBL1697708";"MEZLOCILLIN SODIUM";"MEZLOCILLIN SODIUM|MEZLOCILLIN SODIUM MONOHYDRATE|MEZLOCILLIN SODIUM SALT|Mezlin|Mezlocillin sodium monohydrate";"Small molecule";"4";"561.57";"3";"7";"-0.23";"173.50";"8";"3";"1";"6";"N";"0.41";"3.49";"None";"-0.84";"-4.22";"1";"MOL";"0";"36";"13";"3";"2";"539.1145";"ACID";"C21H24N5NaO8S2";"CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+]";"GTGQRSIMEUWHPA-ZBJAFUORSA-M"
"CHEMBL4303141";"GSK2838232";"GSK2838232";"Small molecule";"2";"809.57";"3";"6";"9.46";"107.38";"7";"2";"2";"13";"N";"0.19";"3.61";"8.23";"6.46";"6.42";"1";"MOL";"0";"57";"8";"2";"2";"808.5157";"ACID";"C48H73ClN2O6";"CC(C)C1=C2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2([C@@H](O)CN(CCN(C)C)Cc2ccc(Cl)cc2)CC1=O";"MEOWKUXNVNJAMY-PZFKGGKESA-N"
"CHEMBL3544908";"AZATADINE MALEATE";"AZATADINE DIMALEATE|AZATADINE MALEATE|LERGOCIL|NSC-759874|Optimine|SCH 10649|SCH-10649";"Small molecule";"4";"522.55";"2";"4";"3.71";"16.13";"2";"0";"0";"0";"N";"0.74";"None";"7.91";"3.75";"3.12";"2";"MOL";"0";"22";"2";"0";"0";"290.1783";"NEUTRAL";"C28H30N2O8";"CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O";"SGHXFFAHXTZRQM-SPIKMXEPSA-N"
"CHEMBL3894518";"AZD-8835";"AZD 8835|AZD-8835|AZD8835";"Small molecule";"1";"469.55";"7";"9";"1.77";"161.97";"11";"2";"1";"6";"N";"0.54";"None";"1.07";"0.82";"0.82";"3";"MOL";"0";"34";"12";"3";"1";"469.2550";"NEUTRAL";"C22H31N9O3";"CCn1nc(C2CCN(C(=O)CCO)CC2)nc1-c1cnc(N)c(-c2nnc(C(C)(C)C)o2)n1";"ZGRDYKFVDCFJCZ-UHFFFAOYSA-N"
"CHEMBL1237025";"PEGLOTICASE";"KRYSTEXXA|Krystexxa|PEGLOTICASE|Puricase";"Enzyme";"4";"";"2";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";""
"CHEMBL1159662";"RIBOSE (PYRANOSE)";"D-Ribose|RIBOSE (PYRANOSE)|Ribose";"Small molecule";"2";"150.13";"3";"4";"-2.58";"90.15";"5";"4";"0";"0";"N";"0.30";"11.31";"None";"-2.30";"-2.30";"0";"MOL";"0";"10";"5";"4";"0";"150.0528";"NEUTRAL";"C5H10O5";"O[C@@H]1CO[C@@H](O)[C@H](O)[C@@H]1O";"SRBFZHDQGSBBOR-TXICZTDVSA-N"
"CHEMBL2107779";"SEMAPIMOD";"AXD-455|CNI-1493|CPSI-2364 FREE BASE|SEMAPIMOD|SEMAPIMOD HYDROCHLORIDE|SEMAPIMOD TETRAHYDROCHLORIDE|Semapimod";"Small molecule";"2";"744.91";"2";"4";"2.21";"355.24";"10";"14";"2";"19";"N";"0.04";"13.48";"7.88";"0.49";"-0.47";"2";"MOL";"0";"54";"20";"18";"3";"744.4521";"NEUTRAL";"C34H52N18O2";"C/C(=N\NC(=N)N)c1cc(NC(=O)CCCCCCCCC(=O)Nc2cc(/C(C)=N/NC(=N)N)cc(/C(C)=N/NC(=N)N)c2)cc(/C(C)=N/NC(=N)N)c1";"PWDYHMBTPGXCSN-VCBMUGGBSA-N"
"CHEMBL1685";"DEZOCINE";"DEZOCINE|DOCOZINE|DOZOCINE|Dalgan|WY-16,225|WY-16225";"Small molecule";"4";"245.37";"3";"22";"3.11";"46.25";"2";"2";"0";"0";"N";"0.74";"10.43";"9.67";"3.23";"1.31";"1";"MOL";"0";"18";"2";"3";"0";"245.1780";"BASE";"C16H23NO";"C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N";"VTMVHDZWSFQSQP-VBNZEHGJSA-N"
"CHEMBL1950554";"BINODENOSON";"BINODENOSON|Binodenoson|CorVue|MRE-0470|MRE0470|WRC0470";"Small molecule";"3";"391.43";"11";"25";"0.00";"163.93";"11";"5";"1";"5";"N";"0.35";"11.81";"4.77";"0.46";"0.44";"2";"MOL";"0";"28";"11";"6";"2";"391.1968";"NEUTRAL";"C17H25N7O4";"Nc1nc(N/N=C/C2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O";"XJFMHMFFBSOEPR-DNZQAUTHSA-N"
"CHEMBL3301598";"FOSTEMSAVIR TROMETHAMINE";"BMS-663068-03|FOSTEMSAVIR TROMETAMOL|FOSTEMSAVIR TROMETHAMINE|GSK-3684934A|GSK3684934A|RUKOBIA";"Small molecule";"4";"704.63";"8";"19";"1.17";"182.21";"11";"2";"2";"8";"N";"0.17";"1.75";"0.97";"-0.13";"-2.62";"4";"MOL";"0";"41";"15";"2";"2";"583.1580";"ACID";"C29H37N8O11P";"COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O.NC(CO)(CO)CO";"RRGJSMBMTOKHTE-UHFFFAOYSA-N"
"CHEMBL1236315";"TARTRATE";"E 334|E-334|FEMA NO. 3044|INS NO.334|INS-334|L-TARTARIC ACID|NSC-62778|TARTARIC ACID|TARTRATE";"Small molecule";"2";"150.09";"6";"11";"-2.12";"115.06";"4";"4";"0";"3";"N";"0.37";"2.72";"None";"-1.83";"-7.89";"0";"MOL";"0";"10";"6";"4";"0";"150.0164";"ACID";"C4H6O6";"O=C(O)[C@H](O)[C@@H](O)C(=O)O";"FEWJPZIEWOKRBE-JCYAYHJZSA-N"
"CHEMBL3301581";"ABALOPARATIDE";"ABALOPARATIDE|BA-058|BA058|BIM-44058|TYMLOS";"Protein";"4";"";"1";"6";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";""
"CHEMBL1716983";"ENISAMIUM IODIDE";"CARBABENZPYRIDE|ENISAMIUM IODIDE";"Small molecule";"3";"354.19";"10";"13";"1.44";"32.98";"1";"1";"0";"3";"Y";"0.79";"13.65";"None";"-2.39";"-2.39";"2";"MOL";"0";"17";"3";"1";"0";"227.1179";"NEUTRAL";"C14H15IN2O";"C[n+]1ccc(C(=O)NCc2ccccc2)cc1.[I-]";"ILSOAHPXYZRFBA-UHFFFAOYSA-N"
"CHEMBL2303617";"SPARTEINE SULFATE";"NSC-755834|SPARTEINE SULFATE|SPARTEINE SULFATE PENTAHYDRATE|SPARTEINE SULPHATE|SPARTEINUM SULPHURICUM|Sparteine Sulfate";"Small molecule";"4";"422.54";"8";"12";"2.35";"6.48";"2";"0";"0";"0";"Y";"0.63";"None";"9.16";"2.03";"0.04";"0";"MOL";"0";"17";"2";"0";"0";"234.2096";"BASE";"C15H38N2O9S";"C1CCN2C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]2C1.O.O.O.O.O.O=S(=O)(O)O";"WNSDDGBLIALDPB-HTZKOJAYSA-N"
"CHEMBL1090488";"PF-00446687";"(-)-PF-00446687|PF-00446687";"Small molecule";"2";"470.60";"1";"4";"4.78";"43.78";"3";"1";"0";"3";"N";"0.70";"13.64";"9.05";"4.38";"2.73";"2";"MOL";"0";"34";"4";"1";"0";"470.2745";"BASE";"C28H36F2N2O2";"C[C@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccccc1";"WHPJOAUPIZDJNX-AGGGUQDCSA-N"
